SITE_SOURCE_ID;SITE_NAME;WEB_IMAGES;IMAGE_COUNT;SOURCE_PDFS
drive-711be1687a43;Leang Ala Masigi;;0;
drive-a81f254f8f9c;Leang Batanglamara;;0;
drive-79d1ff180ed2;Leang Batu Tianang;;0;The_Mapping_Out_of_Maros-Pangkep_Karst_Forest_as_a.pdf
drive-3ebaeb8cc06a;Leang Batu Tuda;/iiif/manifests/sites/drive-3ebaeb8cc06a.json;2;CultureHistoryToaleanSSul.pdf | SSulawesiHolocene_Bulbeck.pdf
drive-404078dd9bb8;Leang Batu Tunpa;;0;HoloceneOccupSulawesi.pdf | archaeologysulawesi.pdf
drive-038349fe1f5e;Leang Bu;/iiif/manifests/sites/drive-038349fe1f5e.json;3;Toalean_SSul.pdf
drive-b642f76ab769;Leang Buiduane;;0;Fuentesetal.Technological.pdf | SulawesiToolTech.pdf
drive-4cc97fa5d830;Leang Burung2;/iiif/manifests/sites/drive-4cc97fa5d830.json;3;Indonesian_LithicProduction.pdf | crandell,+Journal+editor,+Forestier+etal+1+-+ver+1.10+-READY.pdf | productionslithiquesarchipelindonésien.pdf
drive-cf3c9ab9b863;Leang DjariE;/iiif/manifests/sites/drive-cf3c9ab9b863.json;1;Heereken_StoneAgeofIndonesia.pdf | StoneAge.pdf
drive-ac91b62cbf6f;Leang Karassa The;/iiif/manifests/sites/drive-ac91b62cbf6f.json;3;SSulawesiHolocene_Bulbeck.pdf | Toalean_SSul.pdf | bulbeck-2008.pdf
drive-96c8199746be;Leang Kassi The;;0;The_Mapping_Out_of_Maros-Pangkep_Karst_Forest_as_a.pdf
drive-a7ee5884a357;Leang Londrong;;0;
drive-2a3fcf93bd66;Leang Managapi;;0;LeangSarruRockshelter_Talaud.pdf | LeangSarru_Occup.pdf | david_carlson,+3-Tanudirjo.pdf
drive-b1db152fe993;Leang Mande’et;;0;archaeologysulawesi.pdf
drive-f13820d249dd;Leang Sakapa;/iiif/manifests/sites/drive-f13820d249dd.json;1;PleistoceneHSapSulawesi.pdf | bulbeck-2008.pdf | homoSap_SSul.pdf
drive-22be1e2e8c95;Leang Sarru. Apparently Leang Sarru;/iiif/manifests/sites/drive-22be1e2e8c95.json;3;LeangSarruRockshelter_Talaud.pdf | LeangSarru_Occup.pdf | david_carlson,+3-Tanudirjo.pdf
drive-c947965528fd;Leang Sarru. Square Depth;;0;LeangSarruRockshelter_Talaud.pdf | LeangSarru_Occup.pdf | david_carlson,+3-Tanudirjo.pdf
drive-94c2e7cd1227;Leang Sarru. Top;/iiif/manifests/sites/drive-94c2e7cd1227.json;3;LeangSarruRockshelter_Talaud.pdf | LeangSarru_Occup.pdf | david_carlson,+3-Tanudirjo.pdf
drive-50b4b9728534;Leang Sebang;/iiif/manifests/sites/drive-50b4b9728534.json;1;CultureHistoryToaleanSSul.pdf | Heereken_StoneAgeofIndonesia.pdf | StoneAge.pdf
drive-f11b6150d96c;Leang Tahuna;/iiif/manifests/sites/drive-f11b6150d96c.json;2;The Routledge handbook of bioarchaeology in Southeast Asia and the Pacific Islands (Buckley, HallieOxenham, Marc) (z-lib.org).pdf | LeangSarru_Pleistocene.pdf
drive-bf249986b5e7;Leang Timpuseng. The;/iiif/manifests/sites/drive-bf249986b5e7.json;3;archaeologysulawesi.pdf | localityInfoPDFLeang_Timpuseng.pdf
drive-88d7e2116161;Leang Valley;/iiif/manifests/sites/drive-88d7e2116161.json;2;Heereken_StoneAgeofIndonesia.pdf | UluLeang_Maros.pdf | arch_0044-8613_1976_num_11_1_1271.pdf
drive-2909a0960f82;Liang Bua La;;0;Indonesian_LithicProduction.pdf | crandell,+Journal+editor,+Forestier+etal+1+-+ver+1.10+-READY.pdf | productionslithiquesarchipelindonésien.pdf
drive-34de616e92e8;Liang Bua Sector VII Mollusk;/iiif/manifests/sites/drive-34de616e92e8.json;3;localityInfoPDFLiang_Bua.pdf
drive-3a39e6d68236;Liang Bua Sector XI Mollusk;/iiif/manifests/sites/drive-3a39e6d68236.json;3;localityInfoPDFLiang_Bua.pdf
drive-1d5d5165b233;Liang Pu;/iiif/manifests/sites/drive-1d5d5165b233.json;2;88744-3.pdf | OnoPawlik2024_ThePrehistoryofHumanMigration_IntechOpen_105160.pdf
drive-b5530b50376d;Liang Rundung;;0;Heereken_StoneAgeofIndonesia.pdf | Obsidian_SEAsia.pdf
drive-88a98ac2b076;Loyang Mendale Cave;;0;AcehCaves.pdf | NeolithicMigrationIndonesia.pdf | Terminal Pleistoceneand Holocene Population Historyof Java_SongKeplek.pdf
drive-5d52b18267d3;Painted Caves;;0;A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf
drive-033b21ccfb73;Panganreang Tudea Cave;/iiif/manifests/sites/drive-033b21ccfb73.json;3;Heereken_StoneAgeofIndonesia.pdf | StoneAge.pdf
drive-a23a5ab245f4;Pia Hudale Rockshelter;;0;2020KaharudinetalIndoCaves.pdf | HereSorotEntapaCave_Kisar.pdf | ListCavesRockshelters.pdf
drive-e70ba19014ad;Soki Cave;/iiif/manifests/sites/drive-e70ba19014ad.json;3;Heereken_StoneAgeofIndonesia.pdf | StoneAge.pdf | StoneIndustriesSEAsia.pdf
drive-3a90ba3a63bb;Tengkorak Cave;/iiif/manifests/sites/drive-3a90ba3a63bb.json;3;126000089.pdf | BukitBangkai_Mesolithic.pdf
drive-39516096f6df;Ceruk Poko;;0;RembangKarstCaves.pdf
drive-811c47c83028;Gua Balambangan;/iiif/manifests/sites/drive-811c47c83028.json;2;The Routledge handbook of bioarchaeology in Southeast Asia and the Pacific Islands (Buckley, HallieOxenham, Marc) (z-lib.org).pdf
drive-7e3a118d53fc;Gua Batu Tukang;;0;SaHuynh-KalanayPottery.pdf
drive-9e4abbc38725;Gua Betpuruh;/iiif/manifests/sites/drive-9e4abbc38725.json;2;Heereken_StoneAgeofIndonesia.pdf | DiasporaMelanesiaNusantara.pdf
drive-fcb3da38e984;Gua Gedeh;;0;Heereken_StoneAgeofIndonesia.pdf | RembangKarstCaves.pdf
drive-51ae3ac1c87f;Gua Gogor;;0;RembangKarstCaves.pdf
drive-11aec0144653;Gua Hatu Urang;;0;NorthMaluku_PleistoceneHolocene_Caves.pdf
drive-188dccae88a4;Gua Jimbe;/iiif/manifests/sites/drive-188dccae88a4.json;2;WajakSkulls.pdf | CultureHistoryToaleanSSul.pdf
drive-6804df6e72c6;Gua Kebobo;;0;Osteobiografi_Rangka_Manusia_Situs_Liang_Bangkai_1.pdf
drive-7e340ccbac1f;Gua Keongan;;0;RembangKarstCaves.pdf
drive-c90a464984b7;Gua Kidang The;/iiif/manifests/sites/drive-c90a464984b7.json;1;HomininDiversity_WestIndonesia.pdf
drive-a34552383712;Gua Kuya. Konsentrasi;/iiif/manifests/sites/drive-a34552383712.json;3;1683-Article Text-6076-1-10-20220825.pdf
drive-d6ddbf3c935f;Gua Lengsom;;0;
drive-c6a268b563e4;Gua Liang Batu Ukir;/iiif/manifests/sites/drive-c6a268b563e4.json;3;BukitBangkai_Mesolithic.pdf
drive-1ca1a598db9b;Gua Liang Jago;/iiif/manifests/sites/drive-1ca1a598db9b.json;3;BukitBangkai_Mesolithic.pdf
drive-d8dbf467f2f3;Gua Niah Serawak;;0;Kubur_Tempayan_di_Kabupaten_Alor_NTT_201320200127-51557-y49nrp-with-cover-page-v2.pdf
drive-d35e84ded29c;Gua Pettae Kere;/iiif/manifests/sites/drive-d35e84ded29c.json;3;document (2).pdf | s41598-022-25810-1.pdf
drive-e8eadb1623f3;Gua Pondok Selabe;;0;First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf | HomininDiversity_WestIndonesia.pdf
drive-53388e2ee949;Gua Silabe;/iiif/manifests/sites/drive-53388e2ee949.json;3;DiasporaMelanesiaNusantara.pdf | The-Excavation-of-Gua-Harimau-s-Western-Gallery--A-Contribution-_2023_L-Anth.pdf
drive-39a6d59900cb;Gua Taneti;;0;NorthMaluku_PleistoceneHolocene_Caves.pdf
drive-9948c291f5fe;Gua Tenggera;/iiif/manifests/sites/drive-9948c291f5fe.json;1;Toalean_AustronesianInteractions_Mallawa_Maros.pdf | ToaleanSSulawesi.pdf
drive-386989ed82a9;Gua Watu Gong;;0;RembangKarstCaves.pdf
drive-7f5372525ad7;Gua Yahoto;;0;
drive-b45778a10073;Hara Cave;;0;Painted Sites, Sacred Sites_NHT.pdf | Emergence and Diversity of Modern Human Behavior in Paleolithic Asia (Yousuke Kaifu, Masami Izuho, Ted Goebel etc.) (z-lib.org).pdf
drive-803b0b6c04b2;Kimanis Cave;/iiif/manifests/sites/drive-803b0b6c04b2.json;2;DiangKaung_DiangBalu_Kalimantan_15000yrrockshelters.pdf | First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf
drive-f5088dcb99e1;Klasies River Cave;/iiif/manifests/sites/drive-f5088dcb99e1.json;2;HErectus_Trinil.pdf | Emergence and Diversity of Modern Human Behavior in Paleolithic Asia (Yousuke Kaifu, Masami Izuho, Ted Goebel etc.) (z-lib.org).pdf
drive-f6bd3d521171;Lampoa Cave;;0;StoneAge.pdf | Heereken_StoneAgeofIndonesia.pdf
drive-afd8dd0cf097;Leang Bata-Batae;/iiif/manifests/sites/drive-afd8dd0cf097.json;1;SSulawesiHolocene_Bulbeck.pdf
drive-b65532647989;Leang Batu Matti;;0;
drive-275d45b835c0;Leang Bulu Bellang;;0;
drive-c296ec3dffb4;Leang Cumilantang;;0;
drive-96f4081f6b28;Leang Gurung;;0;From Arabia to the Pacific How Our Species Colonised Asia (Robin Dennell) (z-lib.org).pdf | From_Arabia_to_the_Pacific_How_Our_Species_Colonis..._----_(PART_1_Prologue_the_southern_dispersal_across_Asia)-2.pdf
drive-380dc94a8242;Leang Karama;;0;The_Mapping_Out_of_Maros-Pangkep_Karst_Forest_as_a.pdf
drive-dc81db58f7e6;Leang Mariri;;0;
drive-e94862e339b0;Leang Pan;/iiif/manifests/sites/drive-e94862e339b0.json;3;ToaleanSSulawesi.pdf | s41586-021-03823-6.pdf
drive-2ef091abb6d1;Leang Serru;/iiif/manifests/sites/drive-2ef091abb6d1.json;2;From Arabia to the Pacific How Our Species Colonised Asia (Robin Dennell) (z-lib.org).pdf | From_Arabia_to_the_Pacific_How_Our_Species_Colonis..._----_(PART_1_Prologue_the_southern_dispersal_across_Asia)-2.pdf
drive-a254745cb014;Leang Tagari;;0;The_Mapping_Out_of_Maros-Pangkep_Karst_Forest_as_a.pdf
drive-1e33de3e7bc4;Leang Tuwo Manae;;0;The_Archaeology_of_Island_Colonization_Global_Appr..._----_(Part_III._Regional_Case_Studies).pdf | LeangSarru_Pleistocene.pdf
drive-95a727569b3b;Leang Ululeba;/iiif/manifests/sites/drive-95a727569b3b.json;2;SSulawesiHolocene_Bulbeck.pdf | archaeologysulawesi.pdf
drive-92fcb73a1680;Liang Jeriji Saleh;;0;
drive-68d2d80aef09;Liang Leluat;;0;
drive-b3cc997d18c1;PattaE Cave;;0;Heereken_StoneAgeofIndonesia.pdf
drive-1f5f97d63daa;Red Deer Cave;;0;Emergence and Diversity of Modern Human Behavior in Paleolithic Asia (Yousuke Kaifu, Masami Izuho, Ted Goebel etc.) (z-lib.org).pdf | The-History-of-Our-Tribe-Hominini-1563568062.pdf
drive-df2729e79ef2;Saripa Cave;/iiif/manifests/sites/drive-df2729e79ef2.json;1;Heereken_StoneAgeofIndonesia.pdf | StoneAge.pdf
drive-3215450725d8;Tiger Cave;;0;Painted Sites, Sacred Sites_NHT.pdf
drive-e1ed87920d94;Toge Cave;/iiif/manifests/sites/drive-e1ed87920d94.json;1;Heereken_StoneAgeofIndonesia.pdf | WajakSkulls.pdf
drive-4b051aa58dc2;Wetef Cave;/iiif/manifests/sites/drive-4b051aa58dc2.json;1;spiceislands.pdf | Moluccas Prehistory.pdf
drive-48e9deeab4b2;Archipel Ulu Leang Cave;/iiif/manifests/sites/drive-48e9deeab4b2.json;3;UluLeang_Maros.pdf | arch_0044-8613_1976_num_11_1_1271.pdf
drive-63c1a795e876;At Golo Cave;;0;First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf | GoaTopogaro_pleistocene_Sulawesi_AMHdispersalroutes.pdf
drive-82294a1df6cb;Babar Timor. Caves;/iiif/manifests/sites/drive-82294a1df6cb.json;1;Maluku_Babar_Wetang.pdf
drive-0023264826ac;Babi Cave;/iiif/manifests/sites/drive-0023264826ac.json;3;126000089.pdf
drive-df029e06b3c4;Bukit Liang Bangkai;/iiif/manifests/sites/drive-df029e06b3c4.json;3;BukitBangkai_Mesolithic.pdf | Osteobiografi_Rangka_Manusia_Situs_Liang_Bangkai_1.pdf
drive-60935d658b0f;Ceruk Arkeologis;;0;AcehCaves.pdf | GuaMabitce_Hoabinh_Sumatra.pdf
drive-af9d8f68ea15;Ceruk Buket Tangan Satu;/iiif/manifests/sites/drive-af9d8f68ea15.json;1;Borneo_Menyingkap_gua_prasejarah.pdf
drive-c6bf5677abd5;Ceruk La Nsafora;;0;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-dc4c7a606837;Ceruk La Podo;;0;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-388f9ea63ce8;Ceruk Lakan Taghu Ceruk Lakan Taghu;/iiif/manifests/sites/drive-388f9ea63ce8.json;2;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-7ddbe1851bd0;Ceruk Lasabo;;0;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-456726a54aec;Ceruk Lumoli;;0;NorthMaluku_PleistoceneHolocene_Caves.pdf
drive-5ce6e600335d;Ceruk Sugi Patani;/iiif/manifests/sites/drive-5ce6e600335d.json;2;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-33ea5a758972;Ceruk Tangan;/iiif/manifests/sites/drive-33ea5a758972.json;1;Borneo_Menyingkap_gua_prasejarah.pdf
drive-c67afef91769;Ceruk Tangga Ara;;0;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-83aa75017dcd;Ceruk Tewet;;0;
drive-b8b005c31bd6;Distrik Waigeo Selatan Cave;;0;ch08.pdf
drive-0ac85f2a417c;Gempa Bumi Cave;/iiif/manifests/sites/drive-0ac85f2a417c.json;1;s41598-022-25810-1.pdf
drive-5820b6736001;Ghost Cave;;0;Heereken_StoneAgeofIndonesia.pdf | StoneAge.pdf
drive-085cde507688;Glover Ian C. Ulu Leang Cave;/iiif/manifests/sites/drive-085cde507688.json;3;UluLeang_Maros.pdf | arch_0044-8613_1976_num_11_1_1271.pdf
drive-0136b29c7d22;Goa Braholo. Baik;;0;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf
drive-40a360aac0d3;Goa Choukoutieen;/iiif/manifests/sites/drive-40a360aac0d3.json;2;SongTerus_Pacitan.pdf | SongTerus_Pacitan1.pdf
drive-62b197f5a043;Goa Na’u’s;;0;Images of the Wildman in Southeast Asia_25_04_02_18_20_39.pdf
drive-4586699f32be;Goa Paniki;;0;ch08.pdf
drive-c85a2c53a6af;Goa Topogaro. R. Ono;/iiif/manifests/sites/drive-c85a2c53a6af.json;2;GoaTopogaro_Sulawesi_Holocene_BoneLithic.pdf | GoaTopogaro_pleistocene_Sulawesi_AMHdispersalroutes.pdf
drive-7168caaef0f3;Goea Djimbe Cave;/iiif/manifests/sites/drive-7168caaef0f3.json;2;MicrolithsWadjak.pdf | WajakSkulls.pdf
drive-88e99a7261f2;Gola Cave;;0;
drive-82061c6982fe;Gua Akua;/iiif/manifests/sites/drive-82061c6982fe.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-fd7908af4da3;Gua Anabahi;;0;ToaleanSSulawesi.pdf | Toalean_AustronesianInteractions_Mallawa_Maros.pdf
drive-64620e836974;Gua Anak Kambing;/iiif/manifests/sites/drive-64620e836974.json;2;Borneo_Menyingkap_gua_prasejarah.pdf
drive-4918d6d22201;Gua And;/iiif/manifests/sites/drive-4918d6d22201.json;3;AndarewaCave_Papua.pdf | Ragam wadah kubur di indonesia.pdf
drive-f1e7a332d245;Gua Andomo Tooth Diameter;;0;GuaMo'oHonoRcokshelter_SSul.pdf | archaeologysulawesi.pdf
drive-84bf69cf9bda;Gua Aqua;/iiif/manifests/sites/drive-84bf69cf9bda.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-ed89cb1f5494;Gua Babi Kalimantan Radiocarbon;;0;2020KaharudinetalIndoCaves.pdf | ListCavesRockshelters.pdf
drive-ecc428906d09;Gua Ballang Metti;;0;Butta Toa.pdf | Pattuku_BalangMettiCave_Sulawesi.pdf
drive-c2d938cc4b15;Gua Barugaya I;/iiif/manifests/sites/drive-c2d938cc4b15.json;3;Broken painting in the prehistoric cave and.pdf | document (2).pdf
drive-c0bf8fe2aebf;Gua Batti Bontocani;;0;LeangBattiCave_Holocene_Sulawesi.pdf | admin,+3_EN_585-Article+Text-2993+SN(1).pdf
drive-a2e04edc2153;Gua Batti. Walennae;;0;LeangBattiCave_Holocene_Sulawesi.pdf | admin,+3_EN_585-Article+Text-2993+SN(1).pdf
drive-0bc0c9cd1f88;Gua Batu Putih;;0;Painted Sites, Sacred Sites_NHT.pdf
drive-193b19c41cde;Gua Be;/iiif/manifests/sites/drive-193b19c41cde.json;2;Borneo_Menyingkap_gua_prasejarah.pdf
drive-9a87ebb345be;Gua Besar Niah;;0;Borneo_Menyingkap_gua_prasejarah.pdf
drive-1555842bcbd3;Gua Bra;/iiif/manifests/sites/drive-1555842bcbd3.json;1;Butta Toa.pdf | StoneIndustriesSEAsia.pdf
drive-718523343601;Gua Braholo BHL1 Charcoal P3G;;0;GuaMapkan_Alor.pdf | Holocene_BurialPractice_AlorIsland.pdf
drive-67ff75534799;Gua Braholo BHL2 Charcoal P3G;;0;GuaMapkan_Alor.pdf | Holocene_BurialPractice_AlorIsland.pdf
drive-8805a62f00f9;Gua Braholo Java Radiocarbon;;0;2020KaharudinetalIndoCaves.pdf | ListCavesRockshelters.pdf
drive-1b8df59d2359;Gua Bulu Simpong;/iiif/manifests/sites/drive-1b8df59d2359.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-5206826ca91b;Gua Camplong;;0;WajakMan.pdf
drive-d2a7274dba30;Gua Cerita;/iiif/manifests/sites/drive-d2a7274dba30.json;1;Painted Sites, Sacred Sites_NHT.pdf
drive-9824d00aef7e;Gua Cha. Ph.D;;0;Bioarchaeology of Southeast Asia (Marc Oxenham, Nancy Tayles) (z-lib.org).pdf
drive-5ab24c120ad7;Gua Cupu;;0;ERA_BARU_DALAM_KEMITRAAN_PENGELOLAAN_CAGAR_BUDAYA_.pdf | Gua Batu_Kalimantan.pdf
drive-79e3199bcd41;Gua Delubang Madura Radiocarbon;;0;2020KaharudinetalIndoCaves.pdf | ListCavesRockshelters.pdf
drive-d460f8f50e9d;Gua Dudumunir Sumber;/iiif/manifests/sites/drive-d460f8f50e9d.json;3;149-164.pdf
drive-854bae520370;Gua Duyong;;0;DiasporaMelanesiaNusantara.pdf | Pattuku_BalangMettiCave_Sulawesi.pdf
drive-a2f33ca12760;Gua El Castillo;/iiif/manifests/sites/drive-a2f33ca12760.json;2;Butta Toa.pdf | DiasporaMelanesiaNusantara.pdf
drive-baf526151d8d;Gua Fatiba Sanana;;0;2020KaharudinetalIndoCaves.pdf | ListCavesRockshelters.pdf
