path,name,id,target_id,mime_type,resource_key,is_folder,is_pdf,size,modified_time,web_view_link
Bajau/kehidupan-di-atas-laut.jpg,kehidupan-di-atas-laut.jpg,1U5hElo4KEJ4soKEye6ZeTzpyBq77U7Se,1U5hElo4KEJ4soKEye6ZeTzpyBq77U7Se,image/jpeg,,no,no,195923,2021-11-28T05:45:14.000Z,https://drive.google.com/file/d/1U5hElo4KEJ4soKEye6ZeTzpyBq77U7Se/view?usp=drivesdk
Bajau/OBJ Datastream (2).jpg,OBJ Datastream (2).jpg,1NIAPM_vyv-CV8OjdO9z_GNkP9N5xfM4S,1NIAPM_vyv-CV8OjdO9z_GNkP9N5xfM4S,image/tiff,,no,no,48419292,2021-12-13T11:02:43.000Z,https://drive.google.com/file/d/1NIAPM_vyv-CV8OjdO9z_GNkP9N5xfM4S/view?usp=drivesdk
Bajau/Offerings4.jpg,Offerings4.jpg,1HI4B8mZpOMcCypTT7omt8Wc_5CYc6lG5,1HI4B8mZpOMcCypTT7omt8Wc_5CYc6lG5,image/jpeg,,no,no,176279,2021-12-10T13:48:00.000Z,https://drive.google.com/file/d/1HI4B8mZpOMcCypTT7omt8Wc_5CYc6lG5/view?usp=drivesdk
Bajau/Offerings4vers2.jpg,Offerings4vers2.jpg,1gz8PDHhAEsdKjpybV9FybQahs_NzppJH,1gz8PDHhAEsdKjpybV9FybQahs_NzppJH,image/jpeg,,no,no,198782,2021-12-10T13:47:18.000Z,https://drive.google.com/file/d/1gz8PDHhAEsdKjpybV9FybQahs_NzppJH/view?usp=drivesdk
Bajau/olaugaddtss1a.jpg,olaugaddtss1a.jpg,1NuJ4IppWvc3QKEtZn9zwCNOMFg2ilEFM,1NuJ4IppWvc3QKEtZn9zwCNOMFg2ilEFM,image/jpeg,,no,no,465290,2021-11-28T10:34:21.000Z,https://drive.google.com/file/d/1NuJ4IppWvc3QKEtZn9zwCNOMFg2ilEFM/view?usp=drivesdk
Bajau/olaugats1a.jpg,olaugats1a.jpg,1zdv1JxuvDpAxo1vwuUklDQAsKbJkbdXX,1zdv1JxuvDpAxo1vwuUklDQAsKbJkbdXX,image/jpeg,,no,no,251649,2021-11-28T10:27:33.000Z,https://drive.google.com/file/d/1zdv1JxuvDpAxo1vwuUklDQAsKbJkbdXX/view?usp=drivesdk
Bajau/olaugt1a.jpg,olaugt1a.jpg,1RMTvp-oLr8JJ6xgsgIulbsBdyHbyC1G9,1RMTvp-oLr8JJ6xgsgIulbsBdyHbyC1G9,image/jpeg,,no,no,349974,2021-11-28T10:22:25.000Z,https://drive.google.com/file/d/1RMTvp-oLr8JJ6xgsgIulbsBdyHbyC1G9/view?usp=drivesdk
Bajau/olaugts1a.jpg,olaugts1a.jpg,1aqqebxQK5Um0C7KoGzGEYN-uFukBoc4W,1aqqebxQK5Um0C7KoGzGEYN-uFukBoc4W,image/jpeg,,no,no,232703,2021-11-28T10:23:30.000Z,https://drive.google.com/file/d/1aqqebxQK5Um0C7KoGzGEYN-uFukBoc4W/view?usp=drivesdk
Bajau/olaut1a.jpg,olaut1a.jpg,1l6etXAEHoMPw_ZfmKhGbcLQKsVRH5sgF,1l6etXAEHoMPw_ZfmKhGbcLQKsVRH5sgF,image/jpeg,,no,no,296760,2021-11-28T10:21:09.000Z,https://drive.google.com/file/d/1l6etXAEHoMPw_ZfmKhGbcLQKsVRH5sgF/view?usp=drivesdk
Bajau/olauta.jpg,olauta.jpg,1cuK8bSLHWd1q2_oafHCkN36YTRp9LhrU,1cuK8bSLHWd1q2_oafHCkN36YTRp9LhrU,image/jpeg,,no,no,224751,2021-11-28T10:16:22.000Z,https://drive.google.com/file/d/1cuK8bSLHWd1q2_oafHCkN36YTRp9LhrU/view?usp=drivesdk
Bajau/oranglaut.jpg,oranglaut.jpg,1p_fyFm1mKSSF9xzzrZt8JI6VNf6egU1O,1p_fyFm1mKSSF9xzzrZt8JI6VNf6egU1O,image/jpeg,,no,no,213847,2021-11-26T05:00:18.000Z,https://drive.google.com/file/d/1p_fyFm1mKSSF9xzzrZt8JI6VNf6egU1O/view?usp=drivesdk
Bajau/oranglaut1.jpg,oranglaut1.jpg,1WUBV3WKnPMPq630aoHLOCI690JsB8CMw,1WUBV3WKnPMPq630aoHLOCI690JsB8CMw,image/jpeg,,no,no,111705,2021-11-28T06:07:10.000Z,https://drive.google.com/file/d/1WUBV3WKnPMPq630aoHLOCI690JsB8CMw/view?usp=drivesdk
Bajau/oranglaut2.jpg,oranglaut2.jpg,1SafaLMXc3WW5zeqAYbTgqz3XAwz44_Tz,1SafaLMXc3WW5zeqAYbTgqz3XAwz44_Tz,image/jpeg,,no,no,285088,2021-11-28T10:35:57.000Z,https://drive.google.com/file/d/1SafaLMXc3WW5zeqAYbTgqz3XAwz44_Tz/view?usp=drivesdk
Bajau/oranglaut3.jpg,oranglaut3.jpg,1PuYLA6E1tASLsIS4Rtcwx5StN08xZyT9,1PuYLA6E1tASLsIS4Rtcwx5StN08xZyT9,image/jpeg,,no,no,419833,2021-11-28T10:33:24.000Z,https://drive.google.com/file/d/1PuYLA6E1tASLsIS4Rtcwx5StN08xZyT9/view?usp=drivesdk
Bajau/picture-894-1350395157.jpg,picture-894-1350395157.jpg,1KRGvoiXNg_RtLWBVcmOFe38dGD6ol5uC,1KRGvoiXNg_RtLWBVcmOFe38dGD6ol5uC,image/jpeg,,no,no,21496,2021-11-28T13:04:24.000Z,https://drive.google.com/file/d/1KRGvoiXNg_RtLWBVcmOFe38dGD6ol5uC/view?usp=drivesdk
"Bajau/Piracy and surreptitious activities in the Malay Archipelago and adjacent seas, 1600-1840 by Y.H. Teddy Sim (eds.) (z-lib.org).pdf","Piracy and surreptitious activities in the Malay Archipelago and adjacent seas, 1600-1840 by Y.H. Teddy Sim (eds.) (z-lib.org).pdf",1Pzi3Hz2tvNx0-HkfJmb5fJdv12K-zXyE,1Pzi3Hz2tvNx0-HkfJmb5fJdv12K-zXyE,application/pdf,,no,yes,2168501,2021-11-25T06:45:36.000Z,https://drive.google.com/file/d/1Pzi3Hz2tvNx0-HkfJmb5fJdv12K-zXyE/view?usp=drivesdk
Bajau/Screenshot 2021-11-25 123922.jpg,Screenshot 2021-11-25 123922.jpg,1XYU3D1Jw3cmi73TnJBvJl8Aqg3H1zEPb,1XYU3D1Jw3cmi73TnJBvJl8Aqg3H1zEPb,image/jpeg,,no,no,96601,2021-11-25T05:39:28.000Z,https://drive.google.com/file/d/1XYU3D1Jw3cmi73TnJBvJl8Aqg3H1zEPb/view?usp=drivesdk
Bajau/Screenshot 2021-11-26 115931.jpg,Screenshot 2021-11-26 115931.jpg,1Gj6FsapiN-vmJHSyNQI1EnRrxFSxsS1D,1Gj6FsapiN-vmJHSyNQI1EnRrxFSxsS1D,image/jpeg,,no,no,172518,2021-11-26T04:59:35.000Z,https://drive.google.com/file/d/1Gj6FsapiN-vmJHSyNQI1EnRrxFSxsS1D/view?usp=drivesdk
Bajau/Screenshot 2021-11-26 120049.jpg,Screenshot 2021-11-26 120049.jpg,1J4C7ZLl14Gb3_h6kLKcXTnG7uGDNmePm,1J4C7ZLl14Gb3_h6kLKcXTnG7uGDNmePm,image/jpeg,,no,no,101547,2021-11-26T05:00:52.000Z,https://drive.google.com/file/d/1J4C7ZLl14Gb3_h6kLKcXTnG7uGDNmePm/view?usp=drivesdk
Bajau/Screenshot 2021-12-13 183222.jpg,Screenshot 2021-12-13 183222.jpg,1NirhXf8cTaWvM075PxHI0srYSFL22pK4,1NirhXf8cTaWvM075PxHI0srYSFL22pK4,image/jpeg,,no,no,329198,2021-12-13T11:32:25.000Z,https://drive.google.com/file/d/1NirhXf8cTaWvM075PxHI0srYSFL22pK4/view?usp=drivesdk
Bajau/Screenshot 2021-12-13 185440.jpg,Screenshot 2021-12-13 185440.jpg,1uOdEY8uHv75BDrn6OTqpmgERmgZFFvBA,1uOdEY8uHv75BDrn6OTqpmgERmgZFFvBA,image/jpeg,,no,no,397631,2021-12-13T11:54:44.000Z,https://drive.google.com/file/d/1uOdEY8uHv75BDrn6OTqpmgERmgZFFvBA/view?usp=drivesdk
Bajau/Screenshot 2021-12-14 112316.jpg,Screenshot 2021-12-14 112316.jpg,1s83egEFNnm-6Bz2dn1G-L5dpWc_iDXyt,1s83egEFNnm-6Bz2dn1G-L5dpWc_iDXyt,image/jpeg,,no,no,168159,2021-12-14T04:23:20.000Z,https://drive.google.com/file/d/1s83egEFNnm-6Bz2dn1G-L5dpWc_iDXyt/view?usp=drivesdk
Bajau/Screenshot 2021-12-14 113704.jpg,Screenshot 2021-12-14 113704.jpg,1RW_qS9LvC5uZZMe6erqDhvxymU73ktFk,1RW_qS9LvC5uZZMe6erqDhvxymU73ktFk,image/jpeg,,no,no,107126,2021-12-14T04:37:07.000Z,https://drive.google.com/file/d/1RW_qS9LvC5uZZMe6erqDhvxymU73ktFk/view?usp=drivesdk
Bajau/Slide17.jpeg,Slide17.jpeg,1tI5Z_KfoAYRU-Stvfe4WIMFLWLeoN1Uz,1tI5Z_KfoAYRU-Stvfe4WIMFLWLeoN1Uz,image/jpeg,,no,no,237729,2021-11-28T07:37:32.000Z,https://drive.google.com/file/d/1tI5Z_KfoAYRU-Stvfe4WIMFLWLeoN1Uz/view?usp=drivesdk
Bajau/The Sea Nomads A Study of the Maritime Boat People of Southeast Asia by David Sopher (z-lib.org).pdf,The Sea Nomads A Study of the Maritime Boat People of Southeast Asia by David Sopher (z-lib.org).pdf,1BriaWajEVRsZI8epyVEhvhga5IL6u6wU,1BriaWajEVRsZI8epyVEhvhga5IL6u6wU,application/pdf,,no,yes,24054783,2021-11-25T06:35:35.000Z,https://drive.google.com/file/d/1BriaWajEVRsZI8epyVEhvhga5IL6u6wU/view?usp=drivesdk
"Bajau/Tribal communities in the Malay world historical, cultural, and social perspectives by Geoffrey Benjamin Cynthia Chou (z-lib.org).pdf","Tribal communities in the Malay world historical, cultural, and social perspectives by Geoffrey Benjamin Cynthia Chou (z-lib.org).pdf",1nvR1oJh-5TNBNNflDXatELtWsCyeC6tl,1nvR1oJh-5TNBNNflDXatELtWsCyeC6tl,application/pdf,,no,yes,5159953,2021-11-25T06:44:31.000Z,https://drive.google.com/file/d/1nvR1oJh-5TNBNNflDXatELtWsCyeC6tl/view?usp=drivesdk
Megalithic/3. Jurnal Papua Vol 2 No 1 Juni 2010 .pdf,3. Jurnal Papua Vol 2 No 1 Juni 2010 .pdf,1pzzig9qQ4ONBRqo4Au3uzDy5Iz6Gf0YN,1pzzig9qQ4ONBRqo4Au3uzDy5Iz6Gf0YN,application/pdf,,no,yes,1773549,2024-07-19T07:16:47.000Z,https://drive.google.com/file/d/1pzzig9qQ4ONBRqo4Au3uzDy5Iz6Gf0YN/view?usp=drivesdk
Megalithic/6. Jurnal Papua Vol 3 No 2 Nov 2011.pdf,6. Jurnal Papua Vol 3 No 2 Nov 2011.pdf,1hg8WYZQMC5M288QqurlCly4ThojfYIQR,1hg8WYZQMC5M288QqurlCly4ThojfYIQR,application/pdf,,no,yes,2572590,2024-07-19T07:16:57.000Z,https://drive.google.com/file/d/1hg8WYZQMC5M288QqurlCly4ThojfYIQR/view?usp=drivesdk
Megalithic/7 LEGENDA PEMBANGUNAN DAN ASAL BATUAN SITUS GUNUNG PADANG[1] (1)-2.docx,7 LEGENDA PEMBANGUNAN DAN ASAL BATUAN SITUS GUNUNG PADANG[1] (1)-2.docx,10g-aznI1QmpQEHbguOTJWskeMO8n2Owt,10g-aznI1QmpQEHbguOTJWskeMO8n2Owt,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,no,no,69338,2024-06-29T15:51:21.000Z,https://docs.google.com/document/d/10g-aznI1QmpQEHbguOTJWskeMO8n2Owt/edit?usp=drivesdk&ouid=108869906143023744552&rtpof=true&sd=true
Megalithic/7 LEGENDA PEMBANGUNAN DAN ASAL BATUAN SITUS GUNUNG PADANG[1] (1).docx,7 LEGENDA PEMBANGUNAN DAN ASAL BATUAN SITUS GUNUNG PADANG[1] (1).docx,1t2MqjOrI-wHeIMaOoQ3TcKwywOs1I4JJ,1t2MqjOrI-wHeIMaOoQ3TcKwywOs1I4JJ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,no,no,71200,2024-06-29T15:50:23.000Z,https://docs.google.com/document/d/1t2MqjOrI-wHeIMaOoQ3TcKwywOs1I4JJ/edit?usp=drivesdk&ouid=108869906143023744552&rtpof=true&sd=true
Megalithic/8 CERITA DI BALIK SUSUNAN BATU DI TERAS GUNUNG PADANG[1]-2.docx,8 CERITA DI BALIK SUSUNAN BATU DI TERAS GUNUNG PADANG[1]-2.docx,1HqshvuW9Y8usU66N3lWFEX8h1dqoEM9c,1HqshvuW9Y8usU66N3lWFEX8h1dqoEM9c,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,no,no,3730174,2024-06-29T15:23:52.000Z,https://docs.google.com/document/d/1HqshvuW9Y8usU66N3lWFEX8h1dqoEM9c/edit?usp=drivesdk&ouid=108869906143023744552&rtpof=true&sd=true
Megalithic/8 CERITA DI BALIK SUSUNAN BATU DI TERAS GUNUNG PADANG[1]-3.docx,8 CERITA DI BALIK SUSUNAN BATU DI TERAS GUNUNG PADANG[1]-3.docx,13NNO-w2I5sWUXHHkOk_q_x0cD2rnWk-K,13NNO-w2I5sWUXHHkOk_q_x0cD2rnWk-K,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,no,no,3730428,2024-06-29T15:24:55.000Z,https://docs.google.com/document/d/13NNO-w2I5sWUXHHkOk_q_x0cD2rnWk-K/edit?usp=drivesdk&ouid=108869906143023744552&rtpof=true&sd=true
Megalithic/8 CERITA DI BALIK SUSUNAN BATU DI TERAS GUNUNG PADANG[1].docx,8 CERITA DI BALIK SUSUNAN BATU DI TERAS GUNUNG PADANG[1].docx,1Q51E-mPfgIb6sYe_9Uu8R-DutJVhlaE-,1Q51E-mPfgIb6sYe_9Uu8R-DutJVhlaE-,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,no,no,3744033,2024-06-29T13:37:52.000Z,https://docs.google.com/document/d/1Q51E-mPfgIb6sYe_9Uu8R-DutJVhlaE-/edit?usp=drivesdk&ouid=108869906143023744552&rtpof=true&sd=true
Megalithic/9 RITUAL MASYARAKAT DI SITUS GUNUNG PADANG[1] (1)-2.docx,9 RITUAL MASYARAKAT DI SITUS GUNUNG PADANG[1] (1)-2.docx,1PHn0k9xv4127vEVMgVae4Gafp0VxmGw4,1PHn0k9xv4127vEVMgVae4Gafp0VxmGw4,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,no,no,5973733,2024-06-29T15:24:30.000Z,https://docs.google.com/document/d/1PHn0k9xv4127vEVMgVae4Gafp0VxmGw4/edit?usp=drivesdk&ouid=108869906143023744552&rtpof=true&sd=true
Megalithic/9 RITUAL MASYARAKAT DI SITUS GUNUNG PADANG[1] (1).docx,9 RITUAL MASYARAKAT DI SITUS GUNUNG PADANG[1] (1).docx,1fgwijC1Gt7ksNa1ul_RvyZeMp6sanSBV,1fgwijC1Gt7ksNa1ul_RvyZeMp6sanSBV,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,no,no,5997818,2024-06-29T13:43:27.000Z,https://docs.google.com/document/d/1fgwijC1Gt7ksNa1ul_RvyZeMp6sanSBV/edit?usp=drivesdk&ouid=108869906143023744552&rtpof=true&sd=true
Megalithic/19 Yondri.pdf,19 Yondri.pdf,1_EzmMhLNcnsVDKi5RQ0UacbLmGWI-_8D,1_EzmMhLNcnsVDKi5RQ0UacbLmGWI-_8D,application/pdf,,no,yes,676091,2024-06-14T04:13:39.000Z,https://drive.google.com/file/d/1_EzmMhLNcnsVDKi5RQ0UacbLmGWI-_8D/view?usp=drivesdk
Megalithic/19 Yondri.pdf (Tumuli 2024) (1).pdf,19 Yondri.pdf (Tumuli 2024) (1).pdf,12btHT5khJ_xgKIlefcspL9_g3WWud88W,12btHT5khJ_xgKIlefcspL9_g3WWud88W,application/pdf,,no,yes,676091,2024-06-29T13:37:28.000Z,https://drive.google.com/file/d/12btHT5khJ_xgKIlefcspL9_g3WWud88W/view?usp=drivesdk
Megalithic/65-78+Hermawan.pdf,65-78+Hermawan.pdf,1x29j3BjCby8UZsyNbFAqDRGEPfUDq8rO,1x29j3BjCby8UZsyNbFAqDRGEPfUDq8rO,application/pdf,,no,yes,669025,2024-04-26T08:41:35.000Z,https://drive.google.com/file/d/1x29j3BjCby8UZsyNbFAqDRGEPfUDq8rO/view?usp=drivesdk
Megalithic/1183-Article Text-3076-1-10-20240222.pdf,1183-Article Text-3076-1-10-20240222.pdf,1rbXeU70fsP2hegfzMLZn7xLK64Lb11aR,1rbXeU70fsP2hegfzMLZn7xLK64Lb11aR,application/pdf,,no,yes,707073,2024-06-24T08:26:31.000Z,https://drive.google.com/file/d/1rbXeU70fsP2hegfzMLZn7xLK64Lb11aR/view?usp=drivesdk
Megalithic/1541-4149-1-PB.pdf,1541-4149-1-PB.pdf,1PMLSJxqIx8Me-V08HRmzUAQitYOoDGEC,1PMLSJxqIx8Me-V08HRmzUAQitYOoDGEC,application/pdf,,no,yes,252398,2024-06-24T08:52:21.000Z,https://drive.google.com/file/d/1PMLSJxqIx8Me-V08HRmzUAQitYOoDGEC/view?usp=drivesdk
Megalithic/Album Tradisi Megalitik di Indonesia by Haris Sukendar (z-lib.org).pdf,Album Tradisi Megalitik di Indonesia by Haris Sukendar (z-lib.org).pdf,1ES3OCuIRty2qUhfV1YwY7902I5KjCzrL,1ES3OCuIRty2qUhfV1YwY7902I5KjCzrL,application/pdf,,no,yes,14873723,2021-12-15T03:05:16.000Z,https://drive.google.com/file/d/1ES3OCuIRty2qUhfV1YwY7902I5KjCzrL/view?usp=drivesdk
Megalithic/Ambon_BatuTeong_Megalithic.pdf,Ambon_BatuTeong_Megalithic.pdf,170cgcmbTKPWl21Fej2SomgF881k6Cm5r,170cgcmbTKPWl21Fej2SomgF881k6Cm5r,application/pdf,,no,yes,924264,2022-02-02T05:58:25.000Z,https://drive.google.com/file/d/170cgcmbTKPWl21Fej2SomgF881k6Cm5r/view?usp=drivesdk
Megalithic/ARCA-LANGKE-BULAWA1.pdf,ARCA-LANGKE-BULAWA1.pdf,1jEuNKTOT7yH8IZStWPGO9FbVGQuWPEYc,1jEuNKTOT7yH8IZStWPGO9FbVGQuWPEYc,application/pdf,,no,yes,184951,2022-01-11T13:34:00.000Z,https://drive.google.com/file/d/1jEuNKTOT7yH8IZStWPGO9FbVGQuWPEYc/view?usp=drivesdk
Megalithic/BangliSarcophagi_Bali.pdf,BangliSarcophagi_Bali.pdf,1agGL5_wOy4e7JZQuE9BLbWTmbD6l7bj8,1agGL5_wOy4e7JZQuE9BLbWTmbD6l7bj8,application/pdf,,no,yes,673107,2022-01-13T11:45:42.000Z,https://drive.google.com/file/d/1agGL5_wOy4e7JZQuE9BLbWTmbD6l7bj8/view?usp=drivesdk
Megalithic/Bogani Nani Wartabone_SulawesiRockburial.pdf,Bogani Nani Wartabone_SulawesiRockburial.pdf,1LNwagyP32vrrrFL9Xo3JK1wdEdN52aI9,1LNwagyP32vrrrFL9Xo3JK1wdEdN52aI9,application/pdf,,no,yes,696678,2022-01-21T13:49:26.000Z,https://drive.google.com/file/d/1LNwagyP32vrrrFL9Xo3JK1wdEdN52aI9/view?usp=drivesdk
Megalithic/Bondowoso.pdf,Bondowoso.pdf,1bD8OUrfMxHpmI9HEjAQ-VT6PkVsg7MhK,1bD8OUrfMxHpmI9HEjAQ-VT6PkVsg7MhK,application/pdf,,no,yes,2992468,2022-01-04T15:36:20.000Z,https://drive.google.com/file/d/1bD8OUrfMxHpmI9HEjAQ-VT6PkVsg7MhK/view?usp=drivesdk
Megalithic/BondowosoMegalith.pdf,BondowosoMegalith.pdf,1LskfAXgRnnvOWsMew2-u3D6wPSTEPxNl,1LskfAXgRnnvOWsMew2-u3D6wPSTEPxNl,application/pdf,,no,yes,689177,2022-01-18T10:10:04.000Z,https://drive.google.com/file/d/1LskfAXgRnnvOWsMew2-u3D6wPSTEPxNl/view?usp=drivesdk
Megalithic/BulelengBali_Burial.pdf,BulelengBali_Burial.pdf,1md2xCySl-ch6LrTLcW8qxAWUC35fN2yL,1md2xCySl-ch6LrTLcW8qxAWUC35fN2yL,application/pdf,,no,yes,113679,2022-01-23T17:57:30.000Z,https://drive.google.com/file/d/1md2xCySl-ch6LrTLcW8qxAWUC35fN2yL/view?usp=drivesdk
Megalithic/Ende_Megalithic.pdf,Ende_Megalithic.pdf,15RtTpaLBpi2rOzNLd-nucweG_TLdv_ij,15RtTpaLBpi2rOzNLd-nucweG_TLdv_ij,application/pdf,,no,yes,3694931,2022-01-11T15:19:38.000Z,https://drive.google.com/file/d/15RtTpaLBpi2rOzNLd-nucweG_TLdv_ij/view?usp=drivesdk
Megalithic/F. KIP_Buku_Kayan Swatika_KEBUDAYAAN MEGALITIK DI INDONESIA.pdf,F. KIP_Buku_Kayan Swatika_KEBUDAYAAN MEGALITIK DI INDONESIA.pdf,1k8YVInH8EV0hksEaFsXNGCVtqwuLVfc2,1k8YVInH8EV0hksEaFsXNGCVtqwuLVfc2,application/pdf,,no,yes,8262292,2022-01-03T17:00:59.000Z,https://drive.google.com/file/d/1k8YVInH8EV0hksEaFsXNGCVtqwuLVfc2/view?usp=drivesdk
Megalithic/FKIP_BUKUTEKS_Kebudayaan Megalitik di Banyuwangi Jejak-Jejak dan Tafsir Historisnya.pdf,FKIP_BUKUTEKS_Kebudayaan Megalitik di Banyuwangi Jejak-Jejak dan Tafsir Historisnya.pdf,1PsJA7xJToiMUMx7VPe8TS7QPOizFwbyV,1PsJA7xJToiMUMx7VPe8TS7QPOizFwbyV,application/pdf,,no,yes,9257196,2022-12-28T03:26:37.000Z,https://drive.google.com/file/d/1PsJA7xJToiMUMx7VPe8TS7QPOizFwbyV/view?usp=drivesdk
Megalithic/Hana Pertiwi-160210302020.pdf,Hana Pertiwi-160210302020.pdf,1YRKyAOTIErX-J3u0TparIr3W7MFTmNlL,1YRKyAOTIErX-J3u0TparIr3W7MFTmNlL,application/pdf,,no,yes,20697370,2022-01-19T16:18:36.000Z,https://drive.google.com/file/d/1YRKyAOTIErX-J3u0TparIr3W7MFTmNlL/view?usp=drivesdk
Megalithic/Indonesian Megaliths.pdf,Indonesian Megaliths.pdf,1O5AXXqNZ5pjlm0NtAggOItwyQ-L-Bv_r,1O5AXXqNZ5pjlm0NtAggOItwyQ-L-Bv_r,application/pdf,,no,yes,23725532,2020-07-31T03:25:58.000Z,https://drive.google.com/file/d/1O5AXXqNZ5pjlm0NtAggOItwyQ-L-Bv_r/view?usp=drivesdk
Megalithic/Iyang-IjenMegalithicJava.pdf,Iyang-IjenMegalithicJava.pdf,11Ppxb94jDGYyFDgsgsdXHwz6sKnXxRss,11Ppxb94jDGYyFDgsgsdXHwz6sKnXxRss,application/pdf,,no,yes,12011520,2022-01-18T14:59:20.000Z,https://drive.google.com/file/d/11Ppxb94jDGYyFDgsgsdXHwz6sKnXxRss/view?usp=drivesdk
Megalithic/Lembah Walanae.pdf,Lembah Walanae.pdf,1fz-5Gqy-1tWi2pAWgiYg3ZvhqIeQmlgH,1fz-5Gqy-1tWi2pAWgiYg3ZvhqIeQmlgH,application/pdf,,no,yes,34199178,2022-01-12T09:13:12.000Z,https://drive.google.com/file/d/1fz-5Gqy-1tWi2pAWgiYg3ZvhqIeQmlgH/view?usp=drivesdk
Megalithic/Mangngade_Maros_Megalithic.pdf,Mangngade_Maros_Megalithic.pdf,1RmwWGLH5mzuRrR1JygLsKeNM5997cR_L,1RmwWGLH5mzuRrR1JygLsKeNM5997cR_L,application/pdf,,no,yes,870182,2022-12-29T08:48:22.000Z,https://drive.google.com/file/d/1RmwWGLH5mzuRrR1JygLsKeNM5997cR_L/view?usp=drivesdk
Megalithic/Materi Webinar Kontroversi Situs Gunung Padang - Danny Hilman.pdf,Materi Webinar Kontroversi Situs Gunung Padang - Danny Hilman.pdf,1fkVBnCyH9mm-tQ-mwCcweoxax0M1nh_b,1fkVBnCyH9mm-tQ-mwCcweoxax0M1nh_b,application/pdf,,no,yes,10821413,2024-11-15T04:09:18.000Z,https://drive.google.com/file/d/1fkVBnCyH9mm-tQ-mwCcweoxax0M1nh_b/view?usp=drivesdk
Megalithic/Megalithic_Culture_and_Its_Post_Visualization_A_Sh.pdf,Megalithic_Culture_and_Its_Post_Visualization_A_Sh.pdf,1wOpWrrMfEHCLIIo4_ybHjjy3WcqNr3SF,1wOpWrrMfEHCLIIo4_ybHjjy3WcqNr3SF,application/pdf,,no,yes,177982,2022-01-10T10:03:52.000Z,https://drive.google.com/file/d/1wOpWrrMfEHCLIIo4_ybHjjy3WcqNr3SF/view?usp=drivesdk
Megalithic/Megalithic_Landscapes_on_Sumatra.pdf,Megalithic_Landscapes_on_Sumatra.pdf,1m8128D4UydBD5W7bri3z5cbHAP9X1YjC,1m8128D4UydBD5W7bri3z5cbHAP9X1YjC,application/pdf,,no,yes,3436481,2022-11-27T09:20:07.000Z,https://drive.google.com/file/d/1m8128D4UydBD5W7bri3z5cbHAP9X1YjC/view?usp=drivesdk
Megalithic/Megalithic_Tombs_Power_and_Social_Relati.pdf,Megalithic_Tombs_Power_and_Social_Relati.pdf,1-9hV2SxptsmEmQebpuziHqHyIQljxJCF,1-9hV2SxptsmEmQebpuziHqHyIQljxJCF,application/pdf,,no,yes,1973209,2022-01-01T12:10:46.000Z,https://drive.google.com/file/d/1-9hV2SxptsmEmQebpuziHqHyIQljxJCF/view?usp=drivesdk
Megalithic/MegalithicJambi.pdf,MegalithicJambi.pdf,1d0Acf6ZL4v_b8v-YLuRP_Hk89yjTmml7,1d0Acf6ZL4v_b8v-YLuRP_Hk89yjTmml7,application/pdf,,no,yes,526449,2022-12-28T03:41:45.000Z,https://drive.google.com/file/d/1d0Acf6ZL4v_b8v-YLuRP_Hk89yjTmml7/view?usp=drivesdk
Megalithic/MegalithicNKalimantan border.pdf,MegalithicNKalimantan border.pdf,126if7hrpouiX9FwJJn3zkwms9d2DeSDa,126if7hrpouiX9FwJJn3zkwms9d2DeSDa,application/pdf,,no,yes,4739573,2022-01-05T10:09:16.000Z,https://drive.google.com/file/d/126if7hrpouiX9FwJJn3zkwms9d2DeSDa/view?usp=drivesdk
Megalithic/MegalithicRethinking.pdf,MegalithicRethinking.pdf,1la8QxEHbYGZGGYK96LdMwRIpXaxPgqA3,1la8QxEHbYGZGGYK96LdMwRIpXaxPgqA3,application/pdf,,no,yes,166249,2022-12-24T10:07:52.000Z,https://drive.google.com/file/d/1la8QxEHbYGZGGYK96LdMwRIpXaxPgqA3/view?usp=drivesdk
Megalithic/MegalithicSSumatra.pdf,MegalithicSSumatra.pdf,1pB1nQT72NQS6toJMUWU7TJS0st078PQj,1pB1nQT72NQS6toJMUWU7TJS0st078PQj,application/pdf,,no,yes,57017102,2023-01-06T02:50:15.000Z,https://drive.google.com/file/d/1pB1nQT72NQS6toJMUWU7TJS0st078PQj/view?usp=drivesdk
Megalithic/MegalithicStoneBurial_Sumba.pdf,MegalithicStoneBurial_Sumba.pdf,1kjkre28_G67FhUTV5MxIOmBNnE9Yitf1,1kjkre28_G67FhUTV5MxIOmBNnE9Yitf1,application/pdf,,no,yes,606306,2022-01-06T10:19:32.000Z,https://drive.google.com/file/d/1kjkre28_G67FhUTV5MxIOmBNnE9Yitf1/view?usp=drivesdk
