IDArkeoGIS;CARAC_NAME;CARAC_LVL1;CARAC_LVL2;CARAC_LVL3;CARAC_LVL4;IdArk;IdPactols;IdAat
;Portable Objects / Artefacts;Stone;Jewellery;Others;Sudoite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Tufa;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Turquoise;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Variscite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Other material;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Undocumented;;;
;Portable Objects / Artefacts;Stone;Others;Others;Malachite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Marble;;;
;Portable Objects / Artefacts;Stone;Others;Others;Agate;;;
;Portable Objects / Artefacts;Stone;Others;Others;Albite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Amethyst;;;
;Portable Objects / Artefacts;Stone;Others;Others;Anorthite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Aventurine;;;
;Portable Objects / Artefacts;Stone;Others;Others;Barite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Limestone;;;
;Portable Objects / Artefacts;Stone;Others;Others;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Others;Others;Calcite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Chlorite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Carnelian;;;
;Portable Objects / Artefacts;Stone;Others;Others;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Others;Others;Nephrite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Paragonite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Prehnite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Quartz;;;
;Portable Objects / Artefacts;Stone;Others;Others;Serpentine;;;
;Portable Objects / Artefacts;Stone;Others;Others;Steatite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Sudoite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Tufa;;;
;Portable Objects / Artefacts;Stone;Others;Others;Turquoise;;;
;Portable Objects / Artefacts;Stone;Others;Others;Variscite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Other material;;;
;Portable Objects / Artefacts;Stone;Others;Others;Undocumented;;;
;Portable Objects / Artefacts;Stone;Others;Others;Diorite;;;
;Portable Objects / Artefacts;Stone;Others;Others;Jasper;;;
;Portable Objects / Artefacts;Stone;Others;Others;Jayet;;;
;Portable Objects / Artefacts;Stone;Others;Others;Chert;;;
