SITE_SOURCE_ID;SITE_NAME;LOCALISATION;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;MAIN_CHARAC;CHARAC_LVL1;CHARAC_LVL2;CHARAC_LVL3;CHARAC_LVL4;CHARAC_EXP;BIBLIOGRAPHY;COMMENTS;WEB_IMAGES
925178e9-58c5-47a8-8de0-afea585290f0;Muslim Cave Rock Art;West Papua | Usaha Jaya, Misool Timur, Raja Ampat Regency, West Papua | Misool;;4326;130.465869;-1.969889;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: One of the most interesting findings in this site is the rock art facing the south. The wall surface is uneven with cracks from the formation process and stalactites. However, some of the patterns on the coral surface and on the stalactites facing the south have faded, therefore, careful and meticulous handling is necessary to observe and examine the drawings. The rock art found in this site can be categorized into 16 objects namely: one image of a fish, one image of a bird, seven images of hand stencils, three geometrical images, but four other images were not identifiable. Apparently, there were six drawings that were made by using brush technique, while ten images used the spray technique. All the drawings were colored in red but nine drawings are categorized as figurative patterns and seven drawings are non-figurative, while five drawings are linier types, one drawing is a dotted type, one drawing is an outline type, one drawing as a solid infill type and seven drawings as a negative type. From the seven hand stencils that were identified, three were hand stencils of the left hand and two were right-hand stencils while the remaining two hand stencils could not be identified. One drawing only showed an image of one finger, and there were five hand stencils of the palm and one drawing showed the fingers until the elbow. The hand stencils in Muslim Cave were drawn on the cave walls and on the stalactites. | Keywords: papua, west papua, misool | Alternative_Name: Gua Muslim;
c209a92e-d755-424b-9e42-98df6b38d1a2;Tebing Sunmalelen Rock Art;West Papua | Usaha Jaya, Misool Timur, Raja Ampat Regency, West Papua | Misool;;4326;130.458161;-1.964989;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: In this site, 184 rock drawings were identified that consisted of drawings of humans (4), anthropomorphic (2), fish (20), sea cucumbers (8), jelly fish (2), sea horses (4), turtles (2), lizards (1), snakes (1), four legged animals (1), fish tail (1), hand stencils (33), spears (1), arrows (5), axes (2), geometric shapes (23), circles (5), roundular shapes (15), patterned wheels (2), lines (1), parallel lines (3), and several other unidentified objects (52). Based on the types of the drawings, the rock art in this site consisted of 20 dotted-line drawings, 26 line drawings, 41 outline drawings, and 29 solid infill drawings, and 68 negative drawings. From the technique of the drawing, there were 95 brush drawings, and there were 88 drawings that used the spraying technique, consisting of images of hand stencils, axes, decorated wheels, sea horses, fish tails and geometrical shapes. In creating the hand stencils under the spraying technique, the hands were pressed against the wall and then sprayed with coloring. However, in making the fine and beautiful patterns of the decorated wheels, the creators used a certain molding that was placed on the wall and then it was sprayed with coloring. | Keywords: papua, west papua, misool;
6a40fcdc-8256-4e07-8255-5b0fc9522595;Tebing Lumba-Lumba Rock Art;West Papua | Usaha Jaya, Misool Timur, Raja Ampat Regency, West Papua | Misool;;4326;130.459519;-1.963417;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: The Dolphin Site is located 1o57’48.31” South Latitude and 130o27’34.27” East Longitude. In this site, there are nine patterns consisting of eight hand stencils and one fish drawing. There were two techniques applied in making the drawings, first the brush technique that was used in drawing the fish image and the second is the spray technique applied in making the hand stencils with red coloring and facing upward. The fish figures are solid infill drawings that depict dolphins positioned in between hand stencils facing upward. Meanwhile, the hand stencils are negative-type patterns and all of them are images of the right hand super-positioned (overlapping). The hand stencils were not decorated, and there were four objects only showing fingers and the palm and another four objects showing fingers up to the wrist. There were six drawings facing upward and two drawings facing the left or facing each other. The chamber in the cliff rock is ± 2 meters long measured from end to end of the drawings, while the height of the drawings measured from the sea level to the closest drawing is ± 3 meters above sea level, facing the west. The rock art in this site is in good condition. | Keywords: papua, west papua, misool;
52b1a15e-e64d-43ca-8d1a-10334137c19d;Isisuk Rock Art Site;West Papua | Kibay, Arso Timur, Keerom Regency, Papua;;4326;140.983833;-3.067139;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;https://orcid.org/0009-0009-2917-3718;Description: Isisuk Cliff in local terms is called Isisuk Cave. This cave is in the traditional ownership of Kuntui and Psakor. This site is a sleeping house for local residents when travelling across the border (return) from Kampung Kibay to the Papua New Guinea region and vice versa. In this bedroom there are barriers for men and women. The part for women is called the birthing house. This barrier is characterised by a small hole on the cliff that resembles the footprints of a human foot. The footprint of this foot is one metre above the ground. Based on the story of the people, this footprint is the footprint of their ancestors. However, as a result of the observation of the research team, the footprint is a natural formation. Isisuk Cliff until now is still used by the Kibay community as a place to live when travelling both to Papua New Guinea and vice versa. A lot of vandalism was found on this cliff with graffiti in the form of pictures and people's names. The handwriting uses Roman letters. In addition to paintings, fragments of animal bones and animal teeth were also found. Based on the identification of the shape of Tebing Isisuk wall painting, the shape of the image can be classified consisting of figurative and non-figurative images and there are images that have faded and are difficult to identify the shape. In table 1 it can be seen that there are two figurative images, consisting of palms and soles, while five non-figurative images consist of one spiral image, one geometric image, and three abstract images can be seen in table 2. Figure 4 shows that the technique of making pictures on this site is done by drawing/drawing by hand. The colour of the picture is black, and the basic material is charcoal. | Keywords: papua, west papua;
85803721-f582-4e54-8f60-1270fea8e342;Erfe Hora Cave;West Papua | Yuruf, Web, Keerom Regency, Papua;;4326;140.924278;-3.582167;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;https://orcid.org/0009-0009-2917-3718;Description: The distance between the cave and the river is seven metres. According to informant Derek Mandoweri, erfe hora is the name of a woman who was killed in a location near the cave. The woman's blood flowed into this cave, so the Yuruf (Indangan) people named this cave erfe hora. Erfe Hora Cave is located in the traditional area of Keret Watai. The direction facing the northeast cave. Based on the identification of the form of the Erfe Hora cave wall painting, it can be classified as a non-figurative form. There are also images of paintings that are faded and the shape is not identified. Table 3 and figure 5 show that the form of non figurative painting. On the wall of the Erfe Hora cave as many as eight pieces, consisting of lines and abstract circles. The placement of this picture is irregular, some are on the cave ceiling, the outer cave wall and rock crevices. The whole picture is black, using charcoal base material. Made with scratching technique, using hands | Keywords: papua, west papua | Alternative_Name: Gua Erfe Hora;
0e69c649-8207-403a-afe9-1bc095b13c21;Yakumbru Cave;West Papua | Yuruf, Web, Keerom Regency, Papua;;4326;140.926944;-3.580111;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;https://orcid.org/0009-0009-2917-3718;Description: Based on the identification of the form of the Yakumbru cave wall painting, figurative and non-figurative image forms can be classified. In table 6, the figurative image is in the form of a millipede, while in table 7 the non-figurative image is in the form of a circle (division). In figure 7 it is shown that figurative and non figurative images are black, using charcoal as a basic material. Made with scratching technique using hands. | Keywords: papua, west papua;
3f8facd0-45ff-43fb-8135-c928930e8eea;Yahoto Cave;West Papua | Yuruf, Web, Keerom Regency, Papua;;4326;140.931583;-3.578917;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;https://orcid.org/0009-0009-2917-3718;Description: Based on the identification of the shape of the Yahoto cave wall painting, the shape of the image can be classified as consisting of figurative and non-figurative images and there are images that are faded and difficult to identify the shape. In table 8 it can be seen that the figurative image shape there are six pieces, consisting of the soles of the feet, palms, human faces, and lizards (soa-soa), while in table 9 there are 18 non-figurative images, consisting of noken images, pig bones, circles, and abstracts. Figure 8 shows that figurative images are generally black, and non-figurative images are mixed in black and red. Black colour uses charcoal base material while red colour uses laterite. Laterite is a red coloured stone. This stone is located in the neighbourhood of the site or more precisely on the outskirts of Kali Mba. The drawing technique on this site is done by drawing/drawing by hand. | Keywords: papua, west papua;
7a7ae760-6cd4-430d-9749-5d6472f10dc7;Tutari Megalithic Site;West Papua | CFJ4+R24 Doyo Lama, Jayapura Regency, Papua;;4326;140.455064;-2.56799;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;Papua Jurnal Penelitian Arkeologi Papua dan Papua Barat Vol.1 No.2 November 2009;Description: Rock art: These paintings were inscribed on stone surface with scratch technique, there is some are painted singly and some are in pairs one boulder consists of 2 to 5 painting in the direction facing the painting is sufficient varies. The rock paintings are comprehensive into 4 fenced sectors and 3 sectors that have not yet been ring-fenced The total number of painting motifs is 147 paintings etched on chunks 115 stones. Stone chiselled figures (Pahatan Batu): At the Tutari megalithic site in sector IV there are several stones carved to resemble a creature carved to resemble a a creature consisting of a head, neck and body. These stones are believed to be the leaders of the cursed Tutari tribe, meanwhile the condition of some of these stones has begun eroded until it has its shape and size not the same anymore. Stone Rows (Jajaran Batu): Represent an arrangement of two rows of stones (The right row consists of 70 stones and the row on the left consists of 44 pieces stone) with the base oriented towards groups of painted stones and sections the tip leads to a group of menhirs. Models of megalithic remains like this are common associated with a ceremony activity. Stone Enclosure (Batu Temu Gelang): It is an arrangement of stones that are arranged circular one end to the other meet. the number of existing stones about 6 groups and is in a painted stone complex. As for form The arrangement of the temugelang stones is quite varied. Menhirs (Batu Tegak): On the peak of the Tutari hill it is found quite a lot of menhirs of that size varies, starting from the smallest size 14 em to the largest size of 88 em. There are a total of 110 groups of menhirs with its own uniqueness, namely that the menhirs are located at megalithic sites Tutari is not embedded into the ground however only erected supported by stones small so it doesn't collapse (Prasetyo, 1994). | Keywords: papua, west papua;
5e2da9e4-ec2f-4141-a914-d47a86c3dd77;;Sumatra;;;;;;Yes;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;;;
25cf53a6-98fa-4502-b514-3f29b9ba8ef9;Mesiu Cave;Sumatra | Napal Melintang, Limun, Sarolangun Regency, Jambi | Hoabinhian,Neolithic;;4326;102.424479;-2.652846;;No;Not documented;Not specified;-10000;500;Realestate;Unknown;;;;No;https://doi.org/10.55981/kpt.2023.3024;Description: In 2019, three test pits were placed near the entrance (TP1, 150x150 cm and TP3, 150x100 cm) and the main chamber of the cave (TP2, 150x150 cm). Although the three test pits exhibit the existence of anthropogenic deposits, the densest archaeological findings only appear in TP1 and TP3 squares. Two perforated stones were found from TP3 square at a depth of 40-45 cm below the cave floor (Fauzi et al., 2019). These artifacts were made of slate, one of a fine-grained and relatively soft rock that is abundantly available in the rivers and creeks nearby the site. | Keywords: sumatra, hoabinh, neolithic | Sub-cultural Period: Palaeometallic | Alternative_Name: Gua Mesiu;
ad3ee8a2-a1dc-47ca-9d4a-7bf16330d262;Silabe 1 Cave;Sumatra | Padang Bindu, Semidang Aji, Ogan Komering Ulu Regency, South Sumatra | Hoabinhian,Neolithic;;4326;103.932069;-4.067222;;No;Not documented;Not specified;-10000;500;Realestate;Unknown;;;;No;https://doi.org/10.55981/kpt.2023.3024;Description: Specimen GS1 was found in LU1 (Lubang Uji 1 or test pit 1) during the 2002 fieldwork. It was recorded as ‘batu bergores’ (incised/grooved stone) with inventory number SLB1/02/LU1/2256. The specimen was unearthed from a light brown sandy-clay layer (layer 2), at the depth of 77 cm below the cave floor. It was found together with potsherds and flake tools made of obsidian, chert, and andesite (Simanjuntak et al., 2006) | Keywords: sumatra, hoabinh, neolithic | Sub-cultural Period: Palaeometallic | Alternative_Name: SLB1;
3db84056-85b2-4ba2-8beb-aa86f1ee3172;Harimau Cave;Sumatra | Padang Bindu, Semidang Aji, Ogan Komering Ulu Regency, South Sumatra | Hoabinhian,Neolithic;;4326;103.931111;-4.074028;;No;Not documented;Not specified;-10000;500;Realestate;Ritual;;;;No;https://doi.org/10.55981/kpt.2023.3024;Description: The paintings of parallel, circular, and wavy lines made by red pigment (possibly ochre) were found on the walls and ceiling. However, no absolute dating has been carried out on these paintings and thus, it is difficult to assign them to a specific cultural period. An attempt to date the paintings was made by describing the similarity of ‘chevron’ motifs to local pottery (Ansyori, 2016), which would make the paintings no older than the Neolithic period1 (Widianto et al., 2015). | Keywords: sumatra, hoabinh, neolithic | Sub-cultural Period: Palaeometallic | Alternative_Name: Gua Harimau;
af27d85c-2d64-4893-95c3-a7c890cbd321;Sungai Lului Cave;Sumatra | Maribung, Limun, Sarolangun Regency, Jambi | Hoabinhian,Neolithic;;4326;102.447708;-2.658463;;No;Not documented;Not specified;-10000;500;Realestate;Ritual;;;;No;https://doi.org/10.1016/j.ara.2019.01.004;Description: Sungai Lului Cave is located on the foot of Calau Petak Hill. The cave contains 32 clear images, consisting of black and greyish white linear, circular, geometric planes, zoomorphic figures (deer, centipede, and lizard), and anthropomorphic figures. In addition, there are 3 ex- tremely faded images and it leave only the traces of pigments with an amorphous design. The drawings are located approximately 0.8 m up to 2 m above the present cave floor. | Keywords: sumatra, hoabinh, neolithic | Sub-cultural Period: Palaeometallic | Alternative_Name: Gua Sungai Lului;
6082bd08-4ecf-465b-8004-b36ef60f54ea;Kerbau 1 Cave;Sumatra | Maribung, Limun, Sarolangun Regency, Jambi | Hoabinhian,Neolithic;;4326;102.443399;-2.653594;;No;Not documented;Not specified;-10000;500;Realestate;Ritual;;;;No;https://doi.org/10.1016/j.ara.2019.01.004;Description: Kerbau 1 Cave is located on the foot of Bulan Hill, surrounded by several other smaller caves. It has been used as a buffalo shed in recent times. In total, 10 images have been recorded and comprise anthro- pomorphic, zoomorphic, geometric lines and plans and several amor- phous images. They are made with a white colored pigment and located on the ceiling of the cave, approximately 11 m above the present cave floor. | Keywords: sumatra, hoabinh, neolithic | Sub-cultural Period: Palaeometallic | Alternative_Name: Gua Kerbau 1;
e894635b-66d5-48ff-9a7e-cc2f1113acda;Kandang Kerbau 3 Cave;Sumatra | Napal Melintang, Limun, Sarolangun Regency, Jambi | Hoabinhian,Neolithic;;4326;102.433556;-2.658874;;No;Not documented;Not specified;-10000;500;Realestate;Ritual;;;;No;https://doi.org/10.1016/j.ara.2019.01.004;Description: Kandang Kerbau 3 Cave is located on the foot of Calau Tengah Hill. As with Kerbau 1, it is used as a buffalo shed. In addition, the ceiling of some parts of the cave is coated with a thick layer of soot, as a result of fire from a modern hearth. The art in this cave consists of 7 images, comprising geometric lines, zoomorphic figure (bird?), and faded amorphous images. All of those images are drawn in black, and located approximately 2 m above the modern cave floor. | Keywords: sumatra, hoabinh, neolithic | Sub-cultural Period: Palaeometallic | Alternative_Name: Gua Kandang Kerbau 3;
7dde7504-4916-405c-9f08-33abfdd127ad;Lumut Cave;Sumatra | Napal Melintang, Limun, Sarolangun Regency, Jambi | Hoabinhian,Neolithic;;4326;102.434028;-2.658722;;No;Not documented;Not specified;-10000;500;Realestate;Ritual;;;;No;https://doi.org/10.1016/j.ara.2019.01.004;Description: Lumut Cave is located on the foot of Calau Tengah Hill. In total, 5 images have been discovered in this cave, comprising geometric lines and planes drawn in black. The images are located around 0.8 m above the modern cave floor. | Keywords: sumatra, hoabinh, neolithic | Sub-cultural Period: Palaeometallic | Alternative_Name: Gua Lumut;
d4462480-e531-4ae0-ac36-a7f96617f681;Aur Duri Cave;Sumatra | Napal Melintang, Limun, Sarolangun Regency, Jambi | Hoabinhian,Neolithic;;4326;102.434177;-2.657245;;No;Not documented;Not specified;-10000;500;Realestate;Ritual;;;;No;https://doi.org/10.1016/j.ara.2019.01.004;Description: Aur Duri Cave is located on the foot of Calau Tengah Hill. This cave contains only 1 image, which is in poor condition and comprise a black amorphous design. This faded image is located on the ceiling, about 1.8 m above the modern cave floor. | Keywords: sumatra, hoabinh, neolithic | Sub-cultural Period: Palaeometallic | Alternative_Name: Gua Aur Duri;
5172af79-6d31-4948-bb86-4dce8e6d2c77;Kasai Cave;Sumatra | Napal Melintang, Limun, Sarolangun Regency, Jambi | Hoabinhian,Neolithic;;4326;102.433147;-2.655113;;No;Not documented;Not specified;-10000;500;Realestate;Ritual;;;;No;https://doi.org/10.1016/j.ara.2019.01.004;Description: Kasai Cave is located on the foot of Calau Tengah Hill. In total, 7 images have been identified and comprise an anthropomorphic figure, geometric lines, and geometric planes. All images are drawn in black. They images are located around 1-2 m above the modern cave floor. Unfortunately, modern vandalism has obscured several of the drawings. | Keywords: sumatra, hoabinh, neolithic | Sub-cultural Period: Palaeometallic | Alternative_Name: Gua Kasai;
1ca146e0-1ead-47d1-bd3b-62d6daab716d;Pondok Batu Rockshelter;Sumatra | Napal Melintang, Limun, Sarolangun Regency, Jambi | Hoabinhian,Neolithic;;4326;102.430556;-2.654042;;No;Not documented;Not specified;-10000;500;Realestate;Ritual;;;;No;https://doi.org/10.1016/j.ara.2019.01.004;Description: Pondok Batu is a small rockshelter situated on a cliff of Calau Tengah Hill. It contains 12 images made with a black pigment, and comprise phytomorph, geometric lines, and geometric planes. The images are located on the cave walls around 1.8 m above the modern ground surface. | Keywords: sumatra, hoabinh, neolithic | Sub-cultural Period: Palaeometallic;
b629c976-0f2b-4dc9-b6d2-27dbdbaa72dc;Ida Malangi Rockshelter;Southeast Sulawesi | Muna Island;;4326;122.659361;-4.898472;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: Currently, the rock art has deteriorated off as it is positioned in an open space. There are seven images colored in brown using the brush technique. The images include human figures, soldiers, horse rider and with an escort, and three other images could not be identified.;
51cee842-9245-4780-b5a6-d4cf53530a17;Kabori Cave;Southeast Sulawesi | Muna Island;;4326;122.659472;-4.898694;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: In Muna language, the name of the Kabori Cave means: a cave with writings (or drawings). According to Kosasih (1984), there are 160 rock artworks in the Kabori Cave, while Laode Aksa (1991) had identified 125 drawings that are divided into two groups namely, the northern panel (98 drawings) and the southern panel (27 drawings). Meanwhile, the Makassar Office for Cultural Heritage Conservation recorded 76 rock artworks in 2014. The rock art from the exterior is positioned on the left wall of the cave opening and on the ceiling of the cave opening to the right. In the inner part of the cave, the rock art is spread along the cave wall and most of them are drawn on the left side of the cave wall. As many as 24 types of drawings are identified such as figures of humans (16), hunters mounting on horses (7), hunters without horses (12), soldiers on horseback (5), on-foot soldiers (17), horse-riders (18), crocodile hunters (3), flying men (9), figures of humans (damaged, 4), unfinished drawings of soldiers (1) unfinished drawings of soldiers on horses (2), an abstract human (1), humans fighting (2), a man on horseback with an escort on foot (1), dancers (8), horses (4), deer (2), speared deer (2), dogs (2), a large lizard (1), boats (14), damaged boats (2), sun (1), and 24 other drawings that could not be identified. In addition, there is one image of a negative hand stencil on the right side of the cave wall that was identified in 2015. From the outside, in the upper right hand part of the cave, there are two figures of a man fighting, both wearing soldier outfits holding weapons on the left and right hand, and another figure that is unfinished. Entering the cave, on the right hand side of the cave wall there is a boat with a “linggi” (a boat with horn-shaped bow and stern) that is drawn with an outline technique showing a passenger on the boat, and a crocodile hunter. In the center wall of the cave, the drawings show two scenes of men spearing a deer, a boat, a black centipede, and horseback rider. On the left wall of the cave, there are two sail boats with passengers and a steering device, the drawings of humans are more varied on the left wall of the cave ranging from soldiers holding weapons, soldiers on horseback holding weapons, men piercing a deer with a spear, flying man, and a boat with passengers but with no sail. Different from the rock art in the Metanduno Cave, the rock art depicting animals in the Kabori Cave are generally smaller. Furthermore, the drawings of the boats are quite varied, ranging from drawings of boats with passengers and oars and a steering rod and a sail that are not apparent in drawings in the Metanduno Cave. The negative hand stencils that were drawn using the spraying technique in the site are positioned on the right side of the cave wall near the column pillar, but the remaining images only showed two knuckles of a hand. The drawings in the Metanduno Cave, were quite different from the drawings in the Kabori Cave that sowed negative hand stencils with normal fingers and no ornaments. In general, the drawing technique applied was the line brush technique to create the images of man and animal, while the images of the speared deer and boat used the outline and solid infill. The dominant colors of the drawings are brown, with shades of black and red, but the drawings have mostly faded away and some drawings were vandalized with graffiti on the wall. | Alternative_Name: Liang Kabori;
11cfb1eb-5f8d-42ed-aeb8-5b59af7b9fa3;Sugi Patani Rockshelter;Southeast Sulawesi | Muna Island;;4326;122.668361;-4.908333;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: This niche was found in 1996 by La Hada, the caretaker of the Kabori Cave Complex, along with the other 18 rock art images on the cave wall. The rock art images were generally drawn using the fingers to form lines or outlines with brown coloring that were positioned at 30 cm to 150 cm above the niche floor. The dominant images that were depicted included human figures, followed by geometrical shapes. In this site there were 10 images of human figures, which among them showed two images that were identified as soldiers similar to the figures of soldiers in the cave of Metanduno and Kabori. Another famous drawing from this site is the image of a human figure playing a kite that was drawn 120 cm from the niche floor and was visible from the niche opening. The drawing of this kite is now used as an icon for the annual kite festival in Muna District.;
c88605e4-618f-478b-a948-19a9d0864a61;Lakan Taghu Rockshelter;Southeast Sulawesi | Muna Island;;4326;122.670167;-4.909972;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: Visible from the footpath heading to Pominsa Cave, there were five rock art images on the first chamber wall consisting of cow-horn shaped boats with a mast on the left, two human figures facing each other, and one human figure facing the right on the lower part of the image. Below the human figures there was one geometric motif of a comb or animal figure. On the exterior wall, there were human figures facing to their right side, drawn on the lower part of the wall. On the exterior walls, there were images of human figures standing akimbo facing the left with both legs slightly curved. Inside the niche, there were at least another 27 images on the cave wall, including images of humans riding some kind of animal, figures of soldiers also showing akimbo position with their hands on their hips facing the right and several triangular shapes facing opposite of each other but there were also several unfinished drawings of the body parts of soldiers. In addition to these drawings, there were several images of soldiers facing one another or some were standing individually with arms akimbo and one arm stretched to the front. There were also figures of some kind of four-legged animal. Still inside the chamber which leads to the second chamber, there is a drawing of a flying human figure with the head facing downwards on the left side, while on the right side, there is a drawing of a human figure riding a horse facing the right. On another rock boulder, there are images of two boats each with a single mast, with a figure of a soldier holding the right side of one of the boats. The images were painted in brown using the finger painting technique. Unfortunately, this rock art site has been spoiled by vandalistic graffiti found in the chambers, as well as some charcoal sketches of human figures.;
1e8ecf47-7f7d-41fd-bb34-f4743bdbfeb9;Pominsa Cave;Southeast Sulawesi | Muna Island;;4326;122.670528;-4.910556;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: Pominsa Cave was first observed by the Makassar Archeology Office in 2005 and was then documented by the Makassar Preservation of Cultural Heritage Office (BPCB) in 2014. On the cave exterior, there were imprinted rock art images that consisted of negative handprints, human figures, animal figures, kites and geometric shapes. Upon the discovery of these handprints in this site in 2005 by the Makassar Archeology Office, the opinion that there were no negative handprint images on Muna Island was rebuffed. Inside the cave, various images of human figures in a standing position, riding animals, or on a boat, holding weapons, and other geometric images were also found. Most of these images were printed on the wall at a height of 30 cm up to 200 cm from the cave floor using the brush technique and brown coloring. In addition to these images, there were other images that were drawn with black charcoal sketches. | Alternative_Name: Gua Pominsa;
fec0913d-af48-44bc-a932-0d5b01b29b07;La Kolumbu Cave;Southeast Sulawesi | Muna Island;;4326;122.665889;-4.89725;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: Most of the rock artworks discovered in this cave are brown in color, using a brush technique that created images of man, horseback riders, soldiers, horses, deer, boats, the sun and other abstract objects, however, the drawings have been tampered and vandalized with graffiti by visitors. | Alternative_Name: Gua La Kolumbu;
5f4571cc-66e2-42b8-aa52-425c9e8ead8c;Toko Cave;Southeast Sulawesi | Kondongia, Lohia, Muna Regency, South East Sulawesi | Muna Island;;4326;122.672167;-4.89325;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: Most of the rock artworks are colored dark brown using the brush technique depicting humans (24 drawings), horse riders (19 drawings), coconut trees, and corn crops. The drawings of the two crops indicate that the community associated to these drawings already have some understanding of agriculture or cultivation. | Alternative_Name: Gua Toko;
6b38de05-9465-4ca6-bdd3-cd87efc6f180;La Podo Rockshelter;Southeast Sulawesi | Kotano Wuna, Tongkuno, Muna Regency, South East Sulawesi | Muna Island;;4326;122.668369;-4.908903;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: The rock art in this cave are mostly colored in brown, using the brush technique showing figures of men in a straddle position, animal figures and other images that were unidentifiable. However, many of the drawings have exfoliated as they are directly exposed to the sunlight. | Alternative_Name: Ceruk La Podo;
1164acfb-bbe0-4ee0-8c95-590dc1277529;La Nsarofa 1 Rockshelter;Southeast Sulawesi | Kotano Wuna, Tongkuno, Muna Regency, South East Sulawesi | Muna Island;;4326;122.665611;-4.89725;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: Most of the rock art images were drawn with the brush technique and were colored in brown. The images that were found among others included an image of a man in a straddle position, a human figure riding a four-legged animal and one unidentified object. Unfortunately, as these drawings are directly exposed to the sunlight, most of them have peeled off and some have been vandalized by visitors, however, the drawings located on the cave ceiling in general were still in good condition. | Alternative_Name: Ceruk La Nsarofa 1;
acdaa1e0-3aaf-4091-9782-5f3e16d4da52;La Nsarofa 2 Rockshelter;Southeast Sulawesi | Kotano Wuna, Tongkuno, Muna Regency, South East Sulawesi | Muna Island;;4326;122.665528;-4.896361;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: The rock art found were mostly colored in brown using the brush technique that showed images of a man in straddle position, reptiles and other objects that could not be identified. These images were drawn on the left wall of the dark hidden alcove. | Alternative_Name: Ceruk La Nsarofa 2;
70c6a1c8-2d53-4e2e-b42c-96530c1a1495;Pinda Rockshelter;Southeast Sulawesi | Kotano Wuna, Tongkuno, Muna Regency, South East Sulawesi | Muna Island;;4326;122.660667;-4.911222;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: Human figures and animal images were discovered in this site which were mostly colored in brown using the brush technique. The largest animal image found was a horse which was 80 cm long and surrounded by several images of human figures and other smaller animals. However, some of the drawings have peeled off due to direct sunlight exposure. | Alternative_Name: Ceruk Pinda;
039d562a-1e25-447f-96a0-0e5458b75714;La Sabo A / B Rockshelter;Southeast Sulawesi | Bolo, Lohia, Muna Regency, South East Sulawesi | Muna Island;;4326;122.6765;-4.882556;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: The images located among others included the images of male and female deer and a boat colored in brown using the brush technique. Meanwhile, the dimension of the La Sabo ‘B’ Niche is 15 meters long, 2 meters wide and 2.5 meters high. Most of the images in this niche were colored in brown and depicted animal figures including an image of a deer that was identified among the other brown colored animal images. The images were drawn with the brush technique, however, some of the images have deteriorated due to weathering and vandalism. | Alternative_Name: Ceruk La Sabo A / B;
bd75f996-4106-4e23-80d6-73ad5ab9f5a3;Tangga Ara Rockshelter;Southeast Sulawesi | Liangkobori, Lohia, Muna Regency, South East Sulawesi | Muna Island;;4326;122.667444;-4.886028;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://repositori.kemdikbud.go.id/id/eprint/10196;Description: Two images of human figures holding weapons and shields were depicted with the brush technique in brown coloring, however some parts of the images have peeled off. | Alternative_Name: Ceruk Tangga Ara;
