SITE_SOURCE_ID;SITE_NAME;LOCALISATION;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;MAIN_CHARAC;CHARAC_LVL1;CHARAC_LVL2;CHARAC_LVL3;CHARAC_LVL4;CHARAC_EXP;BIBLIOGRAPHY;COMMENTS
IPAD_695;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 9. Rt. mandible, C, P3, P4, M2, M3. 1960. Probably Upper Pucangan. Mandible C.
IPAD_696;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Unknown;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 10. Calotte, zygomatic bone. 1963. Kabuh. Pithecanthropus VI, young adult, Middle Kabuh Formation, See Jacob 1967.
IPAD_697;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Teeth;Indeterminate;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 11. M3, I1. 1963. Kabuh.
IPAD_698;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Unknown;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 12. Calotte. 1965. Kabuh. Pithecanthropus VII, Kabuh Formation.
IPAD_699;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Parietal;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 13a. Parietal-occipital fragments. 1964. Kabuh. Kabuh Formation.
IPAD_700;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Parietal;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 13b. Parietal, temporal, and sphenoid fragments. 1965. Kabuh. Kabuh Formation.
IPAD_701;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Indeterminate;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 14. Cranial base fragments. 1966. Kabuh. Kabuh Formation, see Jacob 1972a,b.
IPAD_702;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 15a. Lt. maxillary fragment, P3 and P4. 1969. Pucangan. Kabuh Formation.
IPAD_703;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 15b. Lt. maxillary fragment, P3 and roots P4. 1969. Kabuh. Kabuh Formation, see Jacob 1972b.
IPAD_704;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Teeth;Indeterminate;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 16. R. M2, P3. 1969-70. Kabuh.
IPAD_705;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Unknown;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 17. Calvarium. 1969. Kabuh. Pithecanthropus VIII, Kabuh Formation.
IPAD_706;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Frontal;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 18a. Frontal, temporal, parietal, and occipital fragments. 1970. Kabuh. Kabuh Formation.
IPAD_707;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Parietal;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 18b. Parietal and occipital fragments. 1970. Kabuh.
